ReferenceID,TypeofChange,Location,OldText,NewTextEN,NewTextFR,NewTextES,Language,Change to Structure,Text Change,Owner,LocationofJSON,Priority,Complete
C0073,Edit Text,Ph. A Step 5 -- Worth browsing tab -- Right to education,"The right to education
The right to education is protected under Articles 13 and 14 of the International Covenant on Economic, Social and Cultural Rights:

a) Primary education shall be compulsory and available free to all;
b) Secondary education in its different forms, including technical and vocational secondary education, shall be made generally available and accessible to all by every appropriate means, and in particular by the progressive introduction of free education;
c) Higher education shall be made equally accessible to all, on the basis of capacity, by every appropriate means, and in particular by the progressive introduction of free education;
d) Fundamental education shall be encouraged or intensified as far as possible for those persons who have not received or completed the whole period of their primary education;
e) The development of a system of schools at all levels shall be actively pursued, an adequate fellowship system shall be established, and the material conditions of teaching staff shall be continuously improved.

...",Add to the bottom of the four bullet points: Global initiative of ESCR against privatization: http://globalinitiative-escr.org/advocacy/privatization-in-education-research-initiative/,"Add to the bottom of the four bullet points: 
Initiative mondiale des DESC contre la privatisation : http://globalinitiative-escr.org/advocacy/privatization-in-education-research-initiative/","Add at the bottom of the four bullet points:
Iniciativa global de ESCR contra la privatización: http://globalinitiative-escr.org/advocacy/privatization-in-education-research-initiative/",,,TRUE,,,,
C0082,New Popup,"Ph. A Step 5 -- Worth browsing tab -- new pop up called ""right to participation and access information""",,Add: Right to access information: article 19  www.article19.org/,"Add: Droit à l'accès à l'information: Article 19, www.article19.org/","Add: Derecho al acceso a la información: Article 19, www.article19.org/",,TRUE,,,,,
C0282,Edit Text,Ph. A Step 5 - list of rights - Right to healthy environment,,"Add: Right to healthy environment
The right to healthy environment includes the following substantive elements: clean air, access to safe and sufficient water, healthy and sustainably produced food, a safe climate, healthy ecosystems and biodiversity, and non-toxic environments in which people can live, work, study and recreate. The right to healthy environment also includes the following procedural elements: the right to environmental information, the right to participation in environmental decision-making and the right to access to justice in environmental matters.","EXPLANATION OF THE RIGHT:
Le droit à un environnement sain comprend les éléments de fond suivants : un air pur, l'accès à une eau saine et en quantité suffisante, une alimentation saine et produite de manière durable, un climat sûr, des écosystèmes et une biodiversité sains, et des environnements non toxiques dans lesquels les gens peuvent vivre, travailler, étudier et se détendre.
Ce droit comprend aussi les éléments de procédure suivants : le droit à l'information environnementale, le droit de participer au processus décisionnel en matière d'environnement et le droit d'accès à la justice en matière d'environnement.","EXPLANATION OF THE RIGHT: 
El derecho a un medio ambiente sano incluye los elementos sustantivos siguientes: aire limpio, acceso a agua segura y suficiente, alimentos sanos y producidos de forma sostenible, un clima seguro, ecosistemas y biodiversidad sanos, y ambientes no tóxicos donde la gente pueda vivir, trabajar, estudiar y recrearse.
El derecho tambien incluye los siguientes elementos procesales: el derecho a la información sobre el medio ambiente, el derecho a la participación en la toma de decisiones sobre el medio ambiente y el derecho a la justicia en materia ambiental.",,,TRUE,,,,
C0285,New Popup,Ph. A Step 5 - Right to healthy environment - New Learn more pop-up - International recognition,,"Title of Learn More Tab: International Recognition of Human Rights
Content of pop-up: 
While there is no international convention specifically protecting the right to a healthy environment, the interconnectedness of the environment and human rights has been recognized at the international, regional, and, in many countries in a constitutional level. A healthy environment is necessary to fulfill the rights to life, health, food, water, and development. In turn the right to a healthy environment is protected by a number of human rights including the rights in information, participation, and remedy.
On the international level the “right to a healthy environment” is primarily used to refer to the environmental component of a number of rights established in global human rights instruments. There is not a global binding instrument that formally recognizes an independent right to the environment but there has been a formal recognition of the right to healthy environment by the Human Rights Council (HRC Resolution 48/13 of October 8, 2021).  Furthermore, the right has been widely recognized, though, that states have a number of obligations with regard to the environment through existing human rights instruments, including providing information on environmental impacts, allowing for participation in decisions affecting the environment, and providing for a remedy when environmental degradation or harm has led to a violation of another internationally recognized human right. Additionally, the state has an obligation to prevent and protect against environmental harm caused by private actions that could interfere with other human rights.","LEarn more tab: Reconnaissance au niveau international
Bien qu'il n'existe pas de convention internationale protégeant spécifiquement le droit à un environnement sain, l'interconnexion entre l'environnement et les droits de l’Homme a été reconnue au niveau international, régional et, dans de nombreux pays, au niveau constitutionnel. Un environnement sain est nécessaire à la réalisation des droits à la vie, à la santé, à l'alimentation, à l'eau et au développement. A son tour, le droit à un environnement sain est protégé par un certain nombre de droits de l’Homme, notamment les droits à l'information, à la participation et à la réparation.
Au niveau international, le “droit à un environnement sain” est principalement utilisé pour faire référence à la composante environnementale d’un certain nombre des droits établis dans les instruments mondiaux relatifs aux droits humains. Il n'existe pas d'instrument mondial contraignant qui reconnaisse formellement un droit indépendant à l'environnement, mais il y a eu une reconnaissance formelle du droit à un environnement sain par le Conseil des droits de l’Homme (Résolution HRC 48/13 du 8 octobre 2021).  En outre, le droit a été largement reconnu, bien que les Etats aient un certain nombre d'obligations concernant l'environnement par le biais des instruments des droits de l’Homme existants, y compris fournir des informations sur les impacts environnementaux, permettre la participation aux décisions concernant l'environnement, et prévoir un recours lorsque la dégradation ou les dommages environnementaux ont conduit à une violation d'un autre droit de l'homme internationalement reconnu. En outre, l'Etat a l'obligation de prévenir et de protéger les dommages environnementaux causés par des actions privées qui pourraient interférer avec d'autres droits de l’Homme.","LEARN MORE TAB:
Si bien no existe convenio internacional que proteja específicamente el derecho a un medio ambiente sano, se ha reconocido el carácter interconectado del medio ambiente y los derechos humanos en los ámbitos internacional, regional y, en muchos países, en el constitucional. Un medio ambiente sano es necesario para hacer realidad los derechos a la vida, la salud, la alimentación, el agua y el desarrollo. A su vez, el derecho a un medio ambiente sano está protegido por varios derechos humanos, como los derechos a la información, a la participación y a la reparación.
En el ámbito internacional, el “derecho a un medio ambiente sano” se usa principalmente para referirse al componente ambiental de varios derechos establecidos en instrumentos mundiales de derechos humanos. No hay ningún instrumento vinculante mundial que reconozca formalmente un derecho independiente al medio ambiente, pero sí ha habido un reconocimiento formal del derecho a un medio ambiente sano de parte del Consejo de Derechos Humanos (Resolución 48/13 del CDH del 8 de octubre de 2021).  Más aún, se ha reconocido ampliamente, sin embargo, el derecho de que los Estados tienen varias obligaciones respecto al medio ambiente mediante instrumentos de derechos humanos existentes, como proporcionar información sobre impactos ambientales, permitir la participación en decisiones que afecten el medio ambiente y proporcionar una reparación cuando la degradación o el daño han llevado a una violación de otro derecho humano de reconocimiento internacional. Además, el Estado tiene la obligación de prevenir y proteger del daño ambiental causado por acciones privadas que puedan interferir con otros derechos humanos.",,TRUE,,,,,
C0283,New Popup,Ph A Step 5 - right to healthy environment - New Learn more pop-up - Regional recognition,,"Learn More Tab: Regional Recognition of Human Rights
On the regional level a number of instruments have formally recognized a right to a healthy environment and others have acknowledged the connection between the environment and human rights.
•	In the Inter-American human rights system, the San Salvador Protocol recognizes the right to a healthy environment; however, unlike other rights recognized in the San Salvador Protocol and American Declaration, this right cannot be enforced through the formal complaint mechanisms in the inter-American human rights system. Instead, the Inter-American Commission on Human Rights and the Inter-American Court of Human Rights, the two regional human rights bodies in the Americas, have recognized in a number of reports and resolutions the connection between the environment and a number of human rights including the rights to life, property, and health, and the rights of the child. 
•	In Europe a number of instruments directly and indirectly acknowledge the importance of the environment in ensuring human rights. The European Convention on Human Rights does not formally recognize a right to a healthy environment, but the European Convention’s judicial oversight body, the European Court of Human Rights, has acknowledge how environmental harms can have an impact on the rights to life and respect for private and family life. In addition the European Union has adopted a number of pieces of legislation on protecting the environment, which are legally binding on member states. A number of European states are also parties to the Aarhus Convention which is a legally binding instrument that protects individuals' rights to access of information, public participation, and access to justice with regard to environmental matters and decision-making.
•	The right to a health environment has been formally recognized in article 24 of the African Charter on Human and People’s Rights, and anyone can bring a complaint to the African Commission on Human Rights alleging a violation by a state party to the African Charter. Additionally, the Economic Community of West African States has committed to protecting the rights enshrined in the African Charter, and, therefore, individuals can bring complaints against ECOWAS members alleging violations of the African Charter to the ECOWAS Community Court of Justice.
•	The League of Arab States through article 38 of the 2004 of the Arab Charter on Human Rights and the Association of Southeast Asian Nations through article 28 of the ASEAN Human Rights Declaration have both acknowledge the right to a healthy environment as part of the right to an adequate standard of living.47 Unfortunately, neither of these instruments are subject to individual complaint procedures or enforcement mechanisms.
•	On the national level, at least 150 national constitutions recognize a right to the healthy environment.","Learn more tab - Reconnaissance au niveau régional
Au niveau régional, un certain nombre d'instruments ont formellement reconnu un droit à un environnement sain et d'autres ont reconnu le lien entre l'environnement et les droits de l’Homme. [En savoir plus Flèche - Reconnaissance régionale des droits de l’Homme (contenu ci-dessous)]
•	Dans le système interaméricain des droits de l’Homme, le Protocol de San Salvador reconnaît le droit à un environnement sain ; cependant, contrairement à d’autres droits reconnus dans le Protocol de San Salvador et la Déclaration américaine, ce droit ne peut être appliqué par le biais des mécanismes de plainte officiels du système interaméricain des droits de l’Homme.37 Au contraire, la Commission interaméricaine des droits de l’Homme et la Cour interaméricaine des droits de l’Homme, les deux organes régionaux des droits de l’Homme dans les Amériques, ont reconnu dans un certain nombre de rapports et de résolutions le lien entre l'environnement et un certain nombre de droits de l’Homme, notamment les droits à la vie, 38 à la propriété, et à la santé,  et les droits de l'enfant. 
•	En Europe, un certain nombre d'instruments reconnaissent directement et indirectement l'importance de l'environnement pour garantir les droits de l’Homme. La Convention européenne des droits de l’Homme ne reconnaît pas formellement le droit à un environnement sain, mais l'organe de contrôle judiciaire de la Convention européenne, la Cour européenne des droits de l’Homme, a reconnu que les atteintes à l'environnement peuvent avoir un impact sur le droit à la vie et le respect de la vie privée et familiale.  En outre, l'Union européenne a adopté un certain nombre de textes législatifs sur la protection de l'environnement, qui sont juridiquement contraignants pour les Etats membres. Un certain nombre d'Etats européens sont également parties à la Convention d'Aarhus, un instrument juridiquement contraignant qui protège les droits des individus à l'accès à l'information, à la participation du public et à l'accès à la justice en ce qui concerne les questions environnementales et le processus décisionnel.
•	Le droit à un environnement sain a été formellement reconnu dans l'article 24 de la Charte africaine des droits de l'Homme et des peuples, et toute personne peut déposer une plainte auprès de la Commission africaine des droits de l'Homme pour violation par un État partie à la Charte africaine. En outre, la Communauté économique des États de l'Afrique de l'Ouest s'est engagée à protéger les droits inscrits dans la Charte africaine, et, par conséquent, les individus peuvent déposer des plaintes contre les membres de la CEDEAO pour violation de la Charte africaine auprès de la Cour de justice de la Communauté de la CEDEAO. 
•	La ligue des États arabes, par le biais de l'article 38 de la Charte arabe des droits de l'homme de 2004, et l'Association des nations de l'Asie du Sud-Est, par le biais de l'article 28 de la Déclaration des droits de l'homme de l'ANASE, ont toutes deux reconnu le droit à un environnement sain comme faisant partie du droit à un niveau de vie adéquat. Malheureusement, aucun de ces instruments ne fait l'objet de procédures de plaintes individuelles ou de mécanismes d'application. 
•	Au niveau national, au moins 150 constitutions nationales reconnaissent le droit à un environnement sain.","LEARN MORE TAB: 
En el nivel regional, varios instrumentos han reconocido formalmente un derecho a un medio ambiente sano y otros han reconocido la conexión entre el medio ambiente y los derechos humanos. [Flecha de Conozca más – Reconocimiento Regional de los Derechos Humanos (contenido a continuación)]
•	En el sistema interamericano de derechos humanos, el Protocolo de San Salvador reconoce el derecho a un medio ambiente sano; sin embargo, a diferencia de otros derechos reconocidos en el Protocolo de San Salvador y la Declaración Americana, este derecho no se puede hacer valer por medio del mecanismo formal de denuncias del sistema interamericano de derechos humanos. En cambio, la Comisión Interamericana de Derechos Humanos y la Corte Interamericana de Derechos Humanos, los dos órganos regionales de derechos humanos de América, han reconocido en varios informes y resoluciones la relación entre el medio ambiente y varios derechos humanos como los derechos a la vida, la propiedad, y la salud, así como los derechos del niño.
•	En Europa, varios instrumentos reconocen directa e indirectamente la importancia del medio ambiente para garantizar los derechos humanos. El Convenio Europeo de Derechos Humanos no reconoce formalmente un derecho a un medio ambiente sano, pero el órgano supervisor judicial del Convenio Europeo, la Corte Europea de Derechos Humanos, ha reconocido cómo los daños al medio ambiente pueden afectar los derechos a la vida y al respeto a la vida privada y familiar. Además, la Unión Europea ha adoptado varios instrumentos legislativos sobre la protección del ambiente que son de obligado cumplimiento para los Estados miembros. Varios Estados europeos son también parte del Convenio de Aarhus, un instrumento de obligatoriedad jurídica que protege los derechos de las personas al acceso a la información, la participación pública y el acceso a la justicia en materia de medio ambiente y toma de decisiones.
•	El derecho a un medio ambiente sano ha sido reconocido formalmente en el artículo 24 de la Carta Africana de Derechos Humanos y de los Pueblos, y cualquier persona puede presentar una denuncia a la Comisión Africana de Derechos Humanos por una presunta violación de un Estado parte de la Carta Africana. Asimismo, la Comunidad Económica de Estados del África Occidental se ha comprometido a proteger los derechos consagrados en la Carta Africana y, por consiguiente, las personas pueden presentar denuncias contra miembros de la CEDEAO por presuntas violaciones de la Carta Africana ante la Corte de Justicia de la Comunidad de la CEDEAO.
•	Tanto la Liga de Estados Árabes, mediante el artículo 38 de la Carta Árabe de Derechos Humanos de 2004 y la Asociación de Naciones del Asia Sudoriental, mediante el artículo 28 de la Declaración de Derechos Humanos de la ASEAN, han reconocido el derecho a un medio ambiente sano como parte del derecho a un nivel de vida adecuado. Por desgracia, ninguno de estos instrumentos está sujeto a procedimientos de denuncia individuales ni de mecanismos de aplicación.
•	En el ámbito nacional, al menos 150 constituciones nacionales reconocen el derecho al medio ambiente sano.",,TRUE,,,,,
C0293,New Popup,Ph A Step 5 - right to health environment - Worth browsing pop-up,,"(1/2) -NEW WORTH BROWSING - Important references on the right to healthy environment
- 	Annotated Framework Principles on Human Rights and the Environment: https://www.ohchr.org/Documents/Issues/Environment/SREnvironment/FrameworkPrinciplesUserFriendlyVersion.pdf 
-	Selected Sources for Framework Principles on Human Rights and the Environment (compiled by the Special Rapporteur): https://www.ohchr.org/Documents/Issues/Environment/SREnvironment/ListSourcesFrameworkPrinciples.pdf
-	HRC Res. 31/8: https://documents-dds-ny.un.org/doc/UNDOC/GEN/G16/084/79/PDF/G1608479.pdf?OpenElement
-	Mapping Report of the Special Rapporteur on the issue of human rights obligations relating to the enjoyment of a safe, clean, healthy, and sustainable environment A/HRC/25/53, https://www.ohchr.org/EN/Issues/Environment/SREnvironment/Pages/MappingReport.aspx
-	HRC Res. 43/53, Right to a healthy environment: good practices. Report of the Special Rapporteur on the issue of human rights obligations relating to the enjoyment of a safe, clean, healthy and sustainable environment, 
-	HRC Res. 48/13. The human right to a clean, healthy and sustainable environment,18 October 2021:   https://undocs.org/A/HRC/RES/48/13

Americas
-	Additional Protocol to the American Convention on Human Rights, “San Salvador Protocol”, art. 11.
-	Inter-American Court on Human Rights, Consultative Opinion No. 23/17 on Environment and Human Rights (2018) English summary available at: http://www.corteidh.or.cr/docs/opiniones/resumen_seriea_23_eng.pdf
-	Inter-American Court on Human Rights, Judgment of February 6, 2020. Series C No. 400 in the Case of the Indigenous Communities of the Lhaka Honhat Association (Our Land) v. Argentina. Available at: https://www.corteidh.or.cr/docs/casos/articulos/seriec_400_ing.pdf 
-	The Declaration on the application of Principle 10 of the Rio Declaration on Environment and Development in Latin America and the Caribbean https://www.lacp10.org/lac-negotiation-process
-	Mapping Report of the Special Rapporteur on human rights and the environment, Individual Report on the American Declaration, the American Convention, and the Additional Protocol https://www.ohchr.org/EN/Issues/Environment/SREnvironment/Pages/MappingReport.aspx
(CONTINUED IN NEXT ENTRY)","(1/2) New worth browsing tab: Ressources importantes sur le droit à un environnement sain
-	Principes-cadres annotés relatifs aux droits de l'homme et à l'environnement : https://www.ohchr.org/Documents/Issues/Environment/SREnvironment/FrameworkPrinciplesUserFriendlyVersion.pdf 
-	Sources sélectionnées pour les principes-cadres relatifs aux droits de l'homme et à l'environnement (compilées par le rapporteur spécial) : https://www.ohchr.org/Documents/Issues/Environment/SREnvironment/ListSourcesFrameworkPrinciples.pdf
-	HRC Res. 31/8 : https://documents-dds-ny.un.org/doc/UNDOC/GEN/G16/084/79/PDF/G1608479.pdf?OpenElement
-	Rapport cartographique du Rapporteur spécial sur la question des obligations en matière de droits de l'homme concernant la jouissance d'un environnement sûr, propre, sain et durable A/HRC/25/53, https://www.ohchr.org/EN/Issues/Environment/SREnvironment/Pages/MappingReport.aspx (en anglais)
-	HRC Res. 43/53, Droit à un environnement sain : bonnes pratiques. Rapport du Rapporteur spécial sur la question des obligations en matière de droits de l'homme concernant la jouissance d'un environnement sûr, propre, sain et durable, 
-	HRC Res. 48/13. Le droit de l'homme à un environnement propre, sain et durable, 18 octobre 2021 : https://undocs.org/A/HRC/RES/48/13

Les Amériques
-	- Protocole additionnel à la Convention américaine relative aux droits de l'homme, ""Protocole de San Salvador"", art. 11.
-	- Cour interaméricaine des droits de l'homme, Avis consultatif n° 23/17 sur l'environnement et les droits de l'homme (2018) Résumé en anglais disponible à l'adresse : http://www.corteidh.or.cr/docs/opiniones/resumen_seriea_23_eng.pdf.
-	- Cour interaméricaine des droits de l'homme, Jugement du 6 février 2020. Série C n° 400 dans l'affaire des communautés autochtones de l'association Lhaka Honhat (Notre terre) c. Argentine. Disponible sur : https://www.corteidh.or.cr/docs/casos/articulos/seriec_400_ing.pdf 
-	- Déclaration sur l'application du principe 10 de la Déclaration de Rio sur l'environnement et le développement en Amérique latine et dans les Caraïbes https://www.lacp10.org/lac-negotiation-process.
-	- Rapport cartographique du Rapporteur spécial sur les droits de l'homme et l'environnement, Rapport individuel sur la Déclaration américaine, la Convention américaine et le Protocole additionnel https://www.ohchr.org/EN/Issues/Environment/SREnvironment/Pages/MappingReport.aspx
(CONTINUED IN NEXT ENTRY)","(1/2) NEW WORTH BROWSING TAB: Referencias importantes sobre el derecho a un medio ambiente sano
-	Principios Marco sobre Derechos Humanos y el Medio Ambiente, versión con comentarios: https://www.ohchr.org/Documents/Issues/Environment/SREnvironment/FrameworkPrinciplesUserFriendlyVersion.pdf 
-	Fuentes selectas de los Principios Marco sobre Derechos Humanos y el Medio Ambiente (compiladas por el Relator Especial): https://www.ohchr.org/Documents/Issues/Environment/SREnvironment/ListSourcesFrameworkPrinciples.pdf
-	Res. 31/8 del CDH: https://documents-dds-ny.un.org/doc/UNDOC/GEN/G16/084/79/PDF/G1608479.pdf?OpenElement
-	Informe de recopilación del Relator Especial sobre la cuestión de las obligaciones de derechos humanos relacionadas con el disfrute de un medio ambiente sin riesgos, limpio, saludable y sostenible A/HRC/25/53, https://www.ohchr.org/EN/Issues/Environment/SREnvironment/Pages/MappingReport.aspx
-	Res. 43/53 del CDH, Derecho a un medio ambiente sano: prácticas óptimas. Informe de recopilación del Relator Especial sobre la cuestión de las obligaciones de derechos humanos relacionadas con el disfrute de un medio ambiente sin riesgos, limpio, saludable y sostenible, 
-	Res. 48/13 del CDH, El derecho humano a un medio ambiente limpio, sano y sostenible, 18 de octubre de 2021:   https://undocs.org/A/HRC/RES/48/13",,TRUE,,,,,
C0284,Edit Text,Ph A Step 5 - right to health environment Worth browsing pop-up previous entry,,"(2/2) NEW WORTH BROWSING - 
Regional Agreement on Access to Information, Public Participation and Justice in Environmental Matters in Latin America and the Caribbean, “Escazu Agreement” available at: https://www.cepal.org/en/escazuagreement Europe
-	Mapping Report of the Special Rapporteur on human rights and the environment, Individual Report on the European Convention on Human Rights and the European Union, https://www.ohchr.org/EN/Issues/Environment/SREnvironment/Pages/MappingReport.aspx
-	Steering Committee for Human Rights, Manual on Human Rights and the Environment, Council of Europe (2012): https://rm.coe.int/CoERMPublicCommonSearchServices/DisplayDCTMContent?documentId=09000016806962d1 
-	Aarhus Convention (UNECE Convention on Access to Information, Public Participation in Decision-making and Access to Justice in Environmental Matters), http://www.unece.org/env/pp/introduction.html
-	Mapping Report of the Special Rapporteur on human rights and the environment, Individual Report on the European Convention on Human Rights and European Union, https://www.ohchr.org/EN/Issues/Environment/SREnvironment/Pages/MappingReport.aspx
Africa
-	African Charter on Human and Peoples’ Rights, art. 24
-	Mapping Report of the Special Rapporteur on human rights and the environment, Individual Report on the Asia-Pacific, Arab and African Regions as well as the European Social Charter, https://www.ohchr.org/EN/Issues/Environment/SREnvironment/Pages/MappingReport.aspx
Asian/Arab-States
-	Arab Charter on Human Rights, art. 38
-	ASEAN Human Rights Declaration, art. 28 
-	Mapping Report of the Special Rapporteur on human rights and the environment, Individual Report on the Asia-Pacific, Arab and African Regions as well as the European Social Charter, https://www.ohchr.org/EN/Issues/Environment/SREnvironment/Pages/MappingReport.aspx","(2/2) New worth browsing tab
Accord régional sur l'accès à l'information, la participation du public et la justice en matière d'environnement en Amérique latine et dans les Caraïbes, ""Accord d'Escazu"" disponible à l'adresse : https://www.cepal.org/en/escazuagreement 
Europe
-	Rapport cartographique du Rapporteur spécial sur les droits de l'homme et l'environnement, Rapport individuel sur la Convention européenne des droits de l'homme et l'Union européenne, https://www.ohchr.org/EN/Issues/Environment/SREnvironment/Pages/MappingReport.aspx.
-	Comité directeur pour les droits de l'homme, Manuel sur les droits de l'homme et l'environnement, Conseil de l'Europe (2012) : https://rm.coe.int/CoERMPublicCommonSearchServices/DisplayDCTMContent?documentId=09000016806962d1 
-	Convention d'Aarhus (Convention de la CEE-ONU sur l'accès à l'information, la participation du public au processus décisionnel et l'accès à la justice en matière d'environnement), http://www.unece.org/env/pp/introduction.html.
-	Rapport cartographique du Rapporteur spécial sur les droits de l'homme et l'environnement, Rapport individuel sur la Convention européenne des droits de l'homme et l'Union européenne, https://www.ohchr.org/EN/Issues/Environment/SREnvironment/Pages/MappingReport.aspx
Afrique
-	Charte africaine des droits de l'homme et des peuples, art. 24
-	- Rapport cartographique du Rapporteur spécial sur les droits de l'homme et l'environnement, Rapport individuel sur les régions Asie-Pacifique, arabe et africaine ainsi que sur la Charte sociale européenne, https://www.ohchr.org/EN/Issues/Environment/SREnvironment/Pages/MappingReport.aspx
Asie/États arabes
-	Charte arabe des droits de l'homme, art. 38
-	Déclaration des droits de l'homme de l'ASEAN, art. 28 
-	Rapport cartographique du Rapporteur spécial sur les droits de l'homme et l'environnement, Rapport individuel sur les régions Asie-Pacifique, arabe et africaine ainsi que sur la Charte sociale européenne, https://www.ohchr.org/EN/Issues/Environment/SREnvironment/Pages/MappingReport.aspx","(2/2) Continued worth browsing tab:
América
-	Protocolo Adicional a la Convención Americana sobre Derechos Humanos, “Protocolo de San Salvador”, art. 11.
-	Corte Interamericana de Derechos Humanos, Opinión Consultiva N.° 23/17 sobre Medio Ambiente y Derechos Humanos (2018): https://www.corteidh.or.cr/docs/opiniones/seriea_23_esp.pdf
-	Corte Interamericana de Derechos Humanos, Sentencia del 6 de febrero de 2020. Serie C N.° 400 en el Caso Comunidades Indígenas de la Asociación Lhaka Honhat (Nuestra Tierra) vs. Argentina. Disponible en: https://www.corteidh.or.cr/docs/casos/articulos/seriec_400_esp.pdf 
-	La Declaración sobre la aplicación del Principio 10 de la Declaración de Rio sobre el Medio Ambiente y el Desarrollo en América Latina y el Caribe https://www.lacp10.org/lac-negotiation-process
-	Informe de recopilación del Relator Especial sobre derechos humanos y el medio ambiente, Informe individual sobre la Declaración Americana y el Protocolo Adicional https://www.ohchr.org/EN/Issues/Environment/SREnvironment/Pages/MappingReport.aspx
Acuerdo Regional sobre el Acceso a la Información, la Participación Pública y el Acceso a la Justicia en Asuntos Ambientales en América Latina y el Caribe, “Acuerdo de Escazú”, disponible en: https://www.cepal.org/es/acuerdodeescazu
Europa
-	Informe de recopilación del Relator Especial sobre derechos humanos y el medio ambiente, Informe individual sobre el Convenio Europeo de Derechos Humanos y la Unión Europea, https://www.ohchr.org/EN/Issues/Environment/SREnvironment/Pages/MappingReport.aspx
-	Comité de Dirección de Derechos Humanos, Manual on Human Rights and the Environment, Consejo de Europa (2012): https://rm.coe.int/CoERMPublicCommonSearchServices/DisplayDCTMContent?documentId=09000016806962d1 
-	Convenio de Aarhus (Convención de la CEPE/ONU sobre el acceso a la información, la participación del público en la toma de decisiones y el acceso a la justicia en asuntos ambientales), http://www.unece.org/env/pp/introduction.html
-	Informe de recopilación del Relator Especial sobre derechos humanos y el medio ambiente, Informe individual sobre el Convenio Europeo de Derechos Humanos y la Unión Europea, https://www.ohchr.org/EN/Issues/Environment/SREnvironment/Pages/MappingReport.aspx
África
-	Carta Africana de los Derechos Humanos y de los Pueblos, art. 24
-	Informe de recopilación del Relator Especial sobre derechos humanos y el medio ambiente, Informe individual sobre las Regiones de Asia y el Pacífico, Árabe y Africana, así como la Carta Social Europea, https://www.ohchr.org/EN/Issues/Environment/SREnvironment/Pages/MappingReport.aspx
Estados asiáticos / árabes
-	Carta Árabe de los Derechos Humanos, art. 38
-	Declaración de Derechos Humanos de la ASEAN, art. 28 
-	Informe de recopilación del Relator Especial sobre derechos humanos y el ambiente, Informe Individual sobre las Regiones de Asia y el Pacífico, Árabe y Africana, así como la Carta Social Europea, https://www.ohchr.org/EN/Issues/Environment/SREnvironment/Pages/MappingReport.aspx",,,TRUE,,,,
C0083,Edit Text,Ph. A Step 5 -- Worth browsing tab -- Right to liberty and security of person,,Replace link under The right to liberty and security of person; United Nations Working Group on Arbitrary Detention with https://www.ohchr.org/EN/Issues/Detention/Pages/WGADIndex.aspx,,,,,TRUE,,,,
C0084,Edit Text,Ph. A Step 5 -- Worth browsing tab -- Right to liberty and security of person,"The right to liberty and security of person
General Comment 8: Right to liberty and security of persons (Article 9), Human Rights Committee, Office of the United Nations High Commissioner for Human Rights (1982). ...",Replace General Comment 8 with General Comment 35.,,,,,TRUE,,,,
C0085,Edit Text,Ph. A Step 5 -- Worth browsing tab -- Right to life,"The right to life
General Comment 6: Right to life (Article 6), Human Rights Committee, Office of the United Nations High Commissioner for Human Rights (1982). 
Second Optional Protocol to the International Covenant on Civil and Political Rights, aiming at the abolition of the death penalty (1989). 
United Nations Working Group on Enforced or Involuntary Disappearances, www2.ohchr.org",Add: International Convention for the Protection of all Persons from Enforced Disappearances,Add: Convention internationale pour la protection de toutes les personnes contre les disparitions forcées,Add:Convención Internacional para la protección de todas las personas contra las desapariciones forzadas,,,TRUE,,,,
