ReferenceID,TypeofChange,Location,OldText,NewTextEN,NewTextFR,NewTextES,Language,Change to Structure,Text Change,Owner,LocationofJSON,Priority,Complete
C0011,New Popup,Getting Started,,"How to use the HRIA guide?
This guide is a step-by-step process that allows assessment teams to take stock of the positive and negative human rights impacts of an investment project. Throughout the steps outlined below, information and additional references are provided including reference documents on human rights, examples of research techniques, relevant websites, and details on where to find specific information. 
To help create your case-specific assessment model, this guide offers a sampling of research questions with references to additional resources you may find useful (developed by other organizations). Of course, every project is unique, and each assessment pursues its own objectives. Consequently, each research team must adapt the questions and develop new ones to ensure that the final assessment report truly reflects the particular situation, the local context, the type of investment and the communities affected.","Comment utiliser le guide EIDH ?
Le guide propose une démarche, étape par étape, permettant de rendre compte des impacts positifs et négatifs d’un projet d’investissement sur les droits humains. Tout au long des étapes mentionnées ci-après, vous trouverez de l’information et des références supplémentaires qui aideront à la réalisation de l’étude. Vous trouverez notamment des documents de référence sur les droits humains, des exemples de techniques de recherche, des sites Web à consulter et des renseignements vous indiquant où trouver l’information dont vous avez besoin. Afin de vous aider à recueillir l’information, nous fournissons certaines questions de départ ainsi que des références aux indicateurs élaborés par d’autres groupes. Il est entendu que chaque cas est particulier et que chaque étude a ses objectifs propres, il incombera à votre équipe d’adapter les questions fournies et même d’en formuler de nouvelles afin que l’étude reflète réellement les particularités de la situation, le contexte local, le type d’investissement et les préoccupations des populations concernées.","¿Como utilizar la guía?
La guía propone un proceso, etapa por etapa, que permite a los equipos de investigación inventariar los impactos positivos y negativos que tiene un proyecto de inversión sobre los derechos humanos. A lo largo de todas las etapas que se mencionan a continuación se brindará información y referencias adicionales que les permitirán llevar a cabo la evaluación, incluyendo documentos de referencia sobre derechos humanos, ejemplos de técnicas de investigación, sitios pertinentes en la Web y detalles sobre dónde encontrar información específica. 
Para ayudarlos a documentar el caso, les proporcionamos algunas preguntas iniciales, así como referencias de varios indicadores elaborados por otras organizaciones. Naturalmente, cada proyecto es único y cada evaluación cuenta con sus propios objetivos. En consecuencia, cada equipo debe adaptar las preguntas e, incluso, elaborar nuevas, para asegurarse de que la evaluación sea un fiel reflejo de la situación particular, del contexto local, del tipo de inversión y de las comunidades afectadas.",EN,TRUE,,,,,
C0012,New Popup,Getting Started,,"Add onscreen: Who is the HRIA guide designed for? 
Content of the pop-up:
Getting it Right is designed primarily for community-based organizations working directly with communities. The objective of the assessment guide is to assist these organizations to document the human rights impacts of private investment projects as they are experienced by community members. This guide also encourages a more substantive engagement in the decision-making processes that affect the enjoyment of communities’ rights. It can be adapted and used by civil society organizations outside the community that accompany local groups in this process. The methodology is also suited to company-led processes that emphasize the participation of affected communities.","Add onscreen: À qui s’adresse le guide d’EIDH?
CONTENT POP-UP:
Droits Devant a été développé principalement pour les organisations basées dans la communauté travaillant directement avec celles-ci. Le guide a pour objectif de permettre aux organisations d’évaluer de façon systématique les impacts des projets d’investissement sur les droits humains tels que vécus par les communautés locales. Le guide vise également à encourager une participation plus significative de celles-ci dans les décisions qui les concernent. Conçu à l’intention des organisations locales travaillant directement auprès des populations touchées, le guide pourrait toutefois être adapté et utilisé par des organisations extérieures à la communauté désirant accompagner des groupes locaux dans ce processus. Il peut également être utilisé par des entreprises désirant s’engager dans un processus participatif avec les communautés locales.","Add onscreen:
¿A quién se dirige la guía EIDH?
CONTENT POP-UP:
Todo Derecho se dirige principalmente a las organizaciones y grupos que hacen hincapié en las necesidades y los intereses de las comunidades. La guía tiene como objetivo permitir a las comunidades afectadas por los proyectos de inversión no sólo evaluar su impacto en los derechos humanos sino también participar en las decisiones que las afectan. A pesar de que la guía fue concebida para organizaciones locales, que trabajan directamente con las poblaciones afectadas, también se puede adaptar para uso de organizaciones del exterior de la comunidad, que deseen acompañar a los grupos locales en este proceso. La metodología permitirá asimismo informarse sobre los procesos de la compañía que enfaticen la participación de las comunidades locales.",EN,TRUE,,,,,
C0013,New Popup,Getting Started,,"Add onscreen: What can this HRIA guide help you do?
-	Tools to build community capacity and strengthen community mobilization. This assessment guide is designed to assist community groups to increase their understanding about human rights and the rules governing private investment. The guide provides a large amount of explanatory and background information, and it includes a ―virtual library that compiles hundreds of useful resource materials. Past experiences have shown that a key outcome for all cases conducted using the Getting it Right methodology has been the mobilization and capacity-building of local communities.   
-	A means to inform a large group of people about the situation and to formulate recommendations to the various stakeholders involved. The assessment report will shed light on the enjoyment of certain rights in the community. By producing and distributing the report, a wide audience is reached, and the community’s concerns are communicated to competent authorities and company representatives. This also increases the level of accountability to address the recommendations. 
-	A basis for future interaction with the government or the company. The assessment process, the final report, and the recommendations provide an opportunity to engage in dialogue with the various people, agencies and organizations involved in the investment project. In many cases, interaction with these stakeholders during the investigation process will continue after the assessment has been completed.","Add onscreen: En quoi le guide EIDH peut vous être utile?
-	Outils pour renforcer les capacités de la communauté et la mobilisation communautaire :  Cette approche a été conçue pour permettre aux groupes qui réalisent l’étude, ainsi que les communautés affectées, de renforcer leurs capacités en matière de droits humains et des règles régissant les investissements. De nombreux renseignements et diverses ressources figurent à l’intérieur du guide et sont mis à la disposition des équipes. Les expériences passées ont montré qu’un résultat clé pour tous les cas menés utilisant la méthodologie Droits Devant a été la mobilisation et le renforcement des capacités des communautés locales.
-	Faire part de la situation à un grand nombre de personnes et acheminer vos recommandations aux acteurs concernés. Le rapport permettra de mettre en lumière la situation de certains droits dans la communauté. L’élaboration et la distribution d’un rapport permettent de rejoindre un grand nombre d’acteurs et de s’assurer que les enjeux importants pour les communautés sont transmis aux autorités compétentes et aux représentants de l’entreprise. Cela augmente également le niveau de responsabilité pour répondre aux recommandations. 
-	Engager une communication avec le gouvernement ou avec l’entreprise La réalisation de ce processus nécessite la participation de diverses personnes, agences et organisations concernées par le projet d’investissement. Il peut constituer une bonne occasion d’établir un dialogue avec des représentants du gouvernement et/ou de l’entreprise.","Add onscreen: ¿En qué los puede ayudar la guía EIDH?
CONTENT:
-	Desarrollar capacidades en la comunidad y fortalecer la movilización comunitaria: Este procedimiento está concebido para ayudar a los grupos que efectúen la evaluación a desarrollar sus capacidades en términos de derechos humanos y las reglas que rigen las inversiones. La guía incorpora información abundante y varios recursos para asistir a los usuarios. En experiencias anteriores se ha demostrado que un resultado clave en todos los casos que se han llevado usando la metodología Getting it Right ha sido la movilización y la formación de capacidad de las comunidades locales.
-	Informar a un gran grupo de personas sobre la situación y enviar recomendaciones a los interesados. El informe esclarecerá la cuestión del goce de ciertos derechos en la comunidad. Con la redacción y distribución de un informe se puede llegar a un gran número de interesados y pueden darse a conocer los problemas principales de una comunidad a las autoridades competentes y a los representantes de una compañía Esto además incrementa el nivel de rendición de cuentas atender las recomendaciones. 
-	Comunicarse con el Gobierno o con la compañía en cuestión. Este proceso requiere la participación de diferentes personas, entidades y organizaciones involucradas en el proyecto de inversión. Esta puede ser una buena oportunidad para establecer un diálogo con los funcionarios gubernamentales o los representantes de la compañía.",EN,TRUE,,,,,
C0014,New Popup,Getting Started,,"Add onscreen: What an HRIA can’t do 
Content of pop-up: 
It is important to keep in mind that the project could raise expectations on the part of local populations. You must therefore be clear from the beginning about what this initiative can and cannot accomplish. Conducting a human rights impact assessment does not necessarily mean that conditions will improve overnight or even in a month. Ways to ensure that the report and its findings do not fall by the wayside include: distribute the report widely among the major stakeholders; engage in dialogue with company representatives; submit the report to various local, national or international authorities; organize training workshops with local communities, develop an advocacy strategy, engage in a communication campaign, etc. All these activities should be part of the follow-up strategy and need to be planned and budgeted for.","Add onscreen: Ce qu’une EIDH ne peut pas faire
-	Il est important de demeurer conscient que le projet peut générer des attentes de la part des populations locales. Il faudra donc s’assurer de clarifier avec elles, dès la première rencontre, ce que cette démarche peut faire ainsi que ce qu’elle ne peut pas faire. La réalisation d’une étude d’impact sur les droits humains n’entraînera pas nécessairement des changements du jour au lendemain. Distribuer le rapport largement auprès des acteurs importants, engager un dialogue avec les représentants de l’entreprise, présenter le rapport devant différentes instances locales, nationales ou internationales , organiser des ateliers de formation avec les communautés locales, développer une stratégie de plaidoyer, s’engager dans une campagne de communication sont autant de démarches qui pourraient permettre que le rapport et ses conclusions ne tombent pas dans l’oubli et que les choses changent réellement. Toutes ces activités doivent faire partie de la stratégie de suivi et doivent être planifiées et budgétisées.","Add onscreen: Qué no puede hacer una HRIA
Recuerden que el proyecto puede crear expectativas en las poblaciones locales. Por lo tanto, es importante establecer claramente, y desde el principio, lo que se puede y lo que no se puede lograr con esta iniciativa. Llevar a cabo una evaluación de impacto en los derechos humanos no significa, necesariamente, que las cosas cambiarán del día a la noche. El procedimiento, y el informe que de éste resulte, permiten identificar algunos de los problemas y las posibles soluciones. Las acciones que resulten de las conclusiones de este informe serán las que provocarán un cambio. Para asegurar que el informe y sus conclusiones no caigan en oídos sordos y que haya un cambio real, es necesario distribuir el informe ampliamente entre las principales partes interesadas; establecer un diálogo con los representantes de la compañía; entregar el informe a varias autoridades locales, nacionales o internacionales, desarrollar una estrategia de activismo, emprender una campaña de comunicación, etc. Todas estas actividades deben ser parte de la estrategia de seguimiento y hay que planificarlas y presupuestarlas.",EN,TRUE,,,,,
C0015,New Sub-Step,Getting Started,,"When and where to use it?
While COBHRA can be a very powerful tool to support communities in documenting human rights violations, experience has taught us that in certain contexts, this may not be the most strategic option. Building on previous cases, we have developed a list of criteria that should help deciding if a COBHRA is the right approach or not. The criteria cover grounds such as community engagement, capacity of the leading organization, relevance of the case for the backbone organization, potential impact/chances of success, gender analysis and capacity to engage with company and government.","Quand et où l’utiliser ? 
Si COBHRA peut être un outil très puissant pour aider les communautés à documenter les violations des droits humains, l'expérience nous a appris que dans certains contextes, ce n'est pas forcément l'option la plus stratégique. En nous basant sur des cas précédents, nous avons développé une liste de critères qui devraient aider à décider si COBHRA est la bonne approche ou non. Ces critères couvrent des aspects tels que l'engagement communautaire, la capacité de l'organisation chef de file, la pertinence du cas pour l'organisation pivot, l'impact potentiel/les chances de succès, l'analyse de genre et la capacité à s'engager avec l'entreprise et le gouvernement.","¿Dónde y cuándo usarla?
Si bien la COBHRA puede ser una herramienta muy potente para apoyar a las comunidades en la documentación de violaciones a los derechos humanos, la experiencia nos ha enseñado que, en ciertos contextos, esta puede no ser la opción más estratégica. Con base en casos anteriores, hemos elaborado una serie de criterios que seguramente servirán para decidir si una COBHRA es lo que conviene o no en cada caso. Los criterios abarcan terreno como participación de la comunidad, capacidad de la organización dirigente, relevancia del caso para la organización eje, impacto potencial / posibilidades de éxito, análisis de género y capacidad de interactuar con la empresa y el gobierno.",EN,TRUE,,,,,
C0016,New Popup,Getting Started,,Add onscreen: To see the full list of Selection Criteria (and connect to the pop-up content - the table is in box folder called Selection Criteria,Add onscreen: Pour voir la liste complète des critères de sélection  (And connect to the pop-up content - the table is in box folder),"Add onscreen: Para ver la lista completa de Criterios de Selección:
And connect to the document in folder called Criterios de seleccion",EN,TRUE,,,,,
C0017,New Info Box,Getting Started,,"New security box to highlight content: 
Security considerations
Security is a major issue in many countries. Assessment teams can face similar risks to human rights defenders. Some national civil society organizations involved in the HRIA process can be composed of human rights defenders already in danger. It is important to understand the security issues participants may face beforehand. We also recognize that tackling gender norms or having a gendered approach in this process can be very sensitive in some contexts, so we want to make sure that your safety, and the safety of any stakeholder impacted by this process, is the priority. If some of the suggestions impact, or unintentionally impact, someone’s well-being or safety, please modify based on what you think is most appropriate.
For additional guidance on security, take a look at step 4 of the tool. You will find useful information and resources.","NEW security box to highlight content: Considérations de sécurité
La sécurité est un problème majeur dans de nombreux pays. Les équipes d'évaluation peuvent être confrontées aux mêmes risques que les défenseurs des droits humains. Certaines organisations nationales de la société civile participant au processus d'EIDH peuvent être composées de défenseurs des droits humains déjà en danger. Il est important de comprendre à l'avance les problèmes de sécurité auxquels les participants peuvent être confrontés. Nous sommes également conscients que le fait de s'attaquer aux normes de genre ou d'adopter une approche sexospécifique dans ce processus peut être très sensible dans certains contextes. Nous voulons donc nous assurer que votre sécurité, et celle de toute partie prenante touchée par ce processus, est la priorité. Si certaines des suggestions ont un impact, ou un impact involontaire, sur le bien-être ou la sécurité d'une personne, veuillez les modifier en fonction de ce que vous pensez être le plus approprié.
Pour des conseils supplémentaires sur la sécurité, consultez l'étape 4 de l'outil. Vous y trouverez des informations et des ressources utiles.","NEw security box to highlight content: Consideraciones de seguridad
La seguridad es un asunto de gran importancia en muchos países. Los equipos de evaluación pueden enfrentar riesgos similares a los de los defensores de derechos humanos. Algunas organizaciones de la sociedad civil nacionales participantes del proceso de la HRIA pueden estar compuestas de defensores de derechos humanos que de por sí estén en peligro. Es importante entender de antemano los problemas de seguridad que pueden llegar a enfrentar quienes participen en la evaluación. Asimismo, reconocemos que enfrentarse a las normas de género o contar con un enfoque de género en este proceso puede ser muy delicado en algunos contextos, por lo que deseamos asegurarnos de que la seguridad de ustedes y la de cualquier otro interesado afectado por este proceso sea la prioridad. Si alguna de las sugerencias afectan, aunque sea sin querer, el bienestar o la seguridad de quien sea, se pide a las personas usuarias hacer las modificaciones que correspondan según lo que juzguen más correcto.
Para mayor orientación en materia de seguridad, favor de consultar el Paso 4 de la herramienta, donde se encontrará información y recursos de utilidad.",EN,TRUE,,,,,
C0018,New Sub-Step,Getting Started,,"Add onscreen: What is needed to get started?
-	Human and financial resources: Conducting a HRIA requires significant involvement of team members. It is important that sufficient financial and human resources are dedicated to the process to make all steps can be completed and that the team receives adequate remuneration for its work. The costs of a COBHRA are highly context dependent. Therefore, it is hard to evaluate, but experience has shown that COBHRA study usually costs between 40,000-75,000 USD. 
-	Supporting organization: Receiving support from an external organization can help in various ways. It can increase security of the team, support in data collection process. In some cases, it can also increase access to stakeholders and other organizations working on the same issue. 
-	Time: Based on our experiences, conducting a full COBHRA requires at the very minimum a year, but more often ends up taking 18 months. Here are some examples of activities that will require a greater investment in time than expected: 
o	Engagement with communities - this the key value added of such process therefore a core element to consider
o	Literature review of what already exist on the case – because we don’t want to reinvent the wheel, a decent amount of time is needed to compile what internal and external resources already exist. 
o	Developing the legal framework – this portion can be quite challenging and may require the support from external people. 
o	Drafting of the report always requires more time than expected and teams often need to go back and validate some findings). 
Until now, Getting it Right is still the only community-based HRIA (COBHRA) tool specifically designed to be used by community-based organizations. So far there have been more than 20 cases conducted in 18 countries around the world.","Add onscreen: Que faut-il pour commencer
-	Ressources humaines et financières : Réaliser une EIDH requiert une implication significative des membres de l’équipe. Il est important que des ressources financières et humaines soient affectées au processus pour s’assurer que toutes les étapes sont complétées et que les membres de l’équipe reçoivent une rétribution adéquate pour leur travail. Les coûts d’une étude COBHRA dépendent fortement du contexte. Il est donc difficile de l’évaluer, mais l’expérience a montré que l’étude COBHRA coûte généralement entre 40,000-75,000 USD. 
-	Appui d’une organisation nationale ou internationale : Bénéficier du soutien d’une organisation externe peut aider de plusieurs façons. Ce soutien peut améliorer la sécurité de l’équipe ou aider dans le processus de collecte de données. Dans certains cas, cette présence peut augmenter l’accès aux acteurs et autres organisations travaillant sur le même enjeu.
-	Temps : D'après nos expériences, la réalisation d'un COBHRA complet nécessite au minimum un an, mais le plus souvent, elle prend 18 mois. Voici quelques exemples d'activités qui nécessiteront un investissement en temps plus important que prévu : 
o	Engagement avec les communautés - il s'agit de la principale valeur ajoutée d'un tel processus et c'est donc un élément essentiel à prendre en compte.
o	Analyse documentaire de ce qui existe déjà sur le cas - comme nous ne voulons pas réinventer la roue, il faut consacrer un certain temps à la compilation des ressources internes et externes qui existent déjà. 
o	L'élaboration du cadre juridique - cette partie peut être assez difficile et peut nécessiter le soutien de personnes externes. 
o	La rédaction du rapport nécessite toujours plus de temps que prévu et les équipes doivent souvent revenir en arrière pour valider certaines conclusions). 
Jusqu'à présent, Droits Devant est toujours le seul outil d'EIDH communautaire (COBHRA) spécifiquement conçu pour être utilisé par des organisations communautaires. Jusqu'à présent, plus de 20 études ont été menées dans 18 pays du monde entier.","Add onscreen: 
¿Qué hace falta para empezar?
-	Los costos de una COBHRA dependen muchísimo del contexto, por lo que son difíciles de evaluar, pero la experiencia demuestra que un estudio COBHRA suele costar entre 40,000 y 75,000 dólares estadounidenses. 
-	Tiempo: Según nuestra experiencia, la realización de una COBHRA completa requiere como mínimo absoluto un año, pero suele tardar 18 meses. Los siguientes son ejemplos de actividades que requerirán una inversión de tiempo superior a la prevista: 
o	Interacción con las comunidades: este es el valor agregado clave de tal proceso y, por lo tanto, un elemento central que se debe considerar
o	Revisión de la bibliografía ya existente sobre el caso, porque como no queremos empezar desde cero si ya hay algo hecho, hace falta un tiempo considerable para recopilar los recursos internos y externos que ya existan. 
o	Elaborar el marco jurídico: esta porción puede ser bastante difícil y exigir el apoyo de gente externa. 
o	Redactar el informe siempre exige más tiempo del previsto y es común que los equipos tengan que volver a validar algunas conclusiones). 
Hasta ahora, Getting it Right es la única herramienta para HRIA impulsadas por la comunidad diseñada específicamente para que la usen organizaciones comunitarias. Hasta el momento van más de 20 casos llevados en 18 países de distintas partes del mundo.",EN,TRUE,,,,,
C0019,Edit Text,Getting Started,,"Share your experience!
If you are conducting an impact assessment in your community, we encourage you to share your experience with us, by emailing your reports as well as any comments on this project to hria@oxfam.org. 
Learn more about our Community-Based HRIA initiatives by visiting: 
Oxfam America: www.oxfamamerica.org/hria 
FIDH: www.fidh.org/article7502
PODER : https://poderlatam.org/en/","Partagez votre expérience!
Si vous réalisez une étude d’impact dans votre communauté, nous vous invitons à partager avec
nous votre expérience en nous faisant parvenir vos rapports ainsi que tout commentaire sur ce
projet par courriel, à hria@oxfam.org.
Pour en savoir plus sur notre initiative Etudes d'impact sur les droits humains basées dans les communautés, consultez notre page web: www.oxfamamerica.org/hria","¡Compartan su experiencia!
Si están llevando a cabo una evaluación de impacto en su comunidad, los alentamos a compartir
su experiencia con nosotros, enviándonos sus informes y todo comentario relativo al proyecto a hria@oxfam.org",EN,,TRUE,,,,
C0020,Edit Text,Getting Started,,"We would like to insert all reports - If possible, could we see the cover page of the report rather than the title written onscreen? otherwise we will make this a pop-up:
- Argentina, Aguas Argentinas – The Privatization of Water: Unequal access
http://publications.gc.ca/collections/collection_2007/dd-rd/E84-21-2007E.pdf   
- Bolivia, Total – Total E&P Bolivie y sus impactos en los derechos humanos del pueblo Guaraní de la capitanía de Muyupampa
http://www.ceadesc.org/wp-content/uploads/2011/08/Total_EP_-EIDH.pdf  
https://www.ideaspaz.org/tools/download/59433
- Brazil, USINA Trapiche –Starving to death little by little every day: Impacts on human rights caused by Usina Trapiche company to a fishing community in the municipality of Sirinhaem state of Pernambuco, Brazil 
https://s3.amazonaws.com/oxfam-us/www/static/media/files/Brazil_CPT_HRIA_English.pdf 
- Brazil, Vale SA – How much are human rights worth in the Brazilian mining and steel industry? The human rights impacts of the steep and mining industry in Acailandia
http://www.fidh.org/article7502
- Chile – Proyectos mineros canadienses en el territorio de la comunidad agrícola de los Diaguitas Huasco Altinos en Chile
https://observatorio.cl/2199-2/ 
- Colombia - The Human Cost of Oil: A Human Rights Impact Assessment on the Activities of Pacific Exploration & Production Corp. in Puerto Gaitan, https://www.fidh.org/IMG/pdf/colombia_executive_summary.pdf
- Democratic Republic of Congo – Les investissements miniers en RDC : développement ou appauvrissement des communautés locales? Rapport d’impact des investissements miniers étrangers sur les droits humains – Cas des investissements Chemical of Africa (Chemaf) et Ruashi Mining au Katanga. 
http://www.congomines.org/wp-content/uploads/2012/11/TCC-Etude-dimpact-Chemaf-Ruashi-2012-FR.pdf
- Ecuador- Large-scale mining in Ecuador and human rights abuses – The case of Corriente Resources Inc.
http://www.fidh.org/article7502
- Honduras – Áreas protegidas y fuentes de agua en peligro – El case del proyecto hidroeléctrico Cuyamel II en San Francisco, Atlántida 
https://www.fidh.org/IMG/pdf/rapport-hria-es-inter-12-06.pdf 
- Mexico, Almaden Minerals – Canadian mining in Puebla and its impacts on human rights – For the life and future of Ixtacamaxtitlan and the Apulco River basin
https://poderlatam.org/wp-content/uploads/2020/08/HRIA-Ixtaca.pdf
- Peru, Doe Run – Doe Run Peru in La Oroya: The impact on women’s rights
http://publications.gc.ca/collections/collection_2007/dd-rd/E84-21-2007E.pdf
- Philippines, TVI Resources – Mining a Sacred Mountain: Protecting the human rights of indigenous communities
http://publications.gc.ca/collections/collection_2007/dd-rd/E84-21-2007E.pdf 
- United States, Reynolds Tobacco – A state of fear: Human rights abuses in North Carolina’s tobacco industry. 
http://www.oxfamamerica.org/explore/research-publications/a-state-of-fear-human-rights-abuses-in-north-carolinas-tobacco-industry/  
- Uganda-Tanzania, Empty Promises down the line? A HRIA of the East African Crude Oil Pipeline
https://oxfamilibrary.openrepository.com/bitstream/handle/10546/621045/rr-empty-promises-down-line-101020-en.pdf;jsessionid=12207DBD1EE601CBE231A722D4023D78?sequence=1 
- Uganda – New Oil, Same Business? At a crossroads to avert catastrophe in Uganda
https://www.fidh.org/IMG/pdf/new_oil_same_business-2.pdf 
- South Africa – Blyvooruitzicht Mine Village: the human toll of state and corporate abdication of responsibility in South Africa
https://www.fidh.org/IMG/pdf/rapafriquesud687abassdef.pdf 
- Tibet - Tracking Dissent on the High Plateau: Communications technology
on the Gormo-Lhasa railway
http://publications.gc.ca/collections/collection_2007/dd-rd/E84-21-2007E.pdf 
- Democratic Republic of Congo - Toxic Cocktail: Protecting human rights amidst administrative confusion
http://publications.gc.ca/collections/collection_2007/dd-rd/E84-21-2007E.pdf",Same as English,Same as English,EN,TRUE,,,,,
