ReferenceID,TypeofChange,Location,OldText,NewTextEN,NewTextFR,NewTextES,Language,Change to Structure,Text Change,Owner,LocationofJSON,Priority,Complete
C0054,New Info Box,Ph. A Step 3 -- new gender info box,,"New gender info box onscreen - after the paragraph about mapping exercise: 
When identifying the various stakeholders, keep in mind that the impacts of corporate investment projects are not gender neutral. Your stakeholder map should account for men, women, and other marginalized groups of the community independently from each other.","New gender info box onscreen - after the paragraph about exercise de cartographie
•	Lorsque vous identifiez les différentes parties prenantes, gardez à l'esprit que les impacts des projets d'investissement des entreprises ne sont pas ressentis de la même manière par tous. Votre carte des parties prenantes doit reconnaître les multiples aspects de l'identité, tels que le sexe, la classe sociale, l'âge, les capacités, la religion, l'orientation sexuelle, la race ou l'origine ethnique, qui interagissent et se chevauchent pour façonner les identités et les expériences des personnes. Ces éléments peuvent exacerber la marginalisation et les violations des droits humains.","New gender info box onscreen - after the paragraph about exercisio de cartografia
Consejos para hacer el ejercicio de mapeo con una lente interseccional:
•	Reconozcan y valoren los conocimientos de cada integrante del grupo; reconozcan a cada integrante del grupo como persona experta y permítanle orientar la identificación de subgrupos y poblaciones vulnerables dentro de sus comunidades.
•	Identifiquen subgrupos que tradicionalmente hayan estado ausentes del proceso de evaluación y asegúrense de su inclusión en cada etapa de la evaluación.
•	Identifiquen barreras que puedan prohibir la participación de ciertos subgrupos  (o sea, madres, gente de la tercera edad) y proporcionen los recursos necesarios para garantizar que estos grupos puedan participar en todas las etapas de la evaluación (proporcionar quién cuide de meno de edad, etc.).",EN,TRUE,,,,,
C0055,New Popup,Ph. A Step 3 - What is a mapping exercise?,,"New gender pop-up: - Tips to do the mapping exercise with an intersectional lens:
•	Recognize and value group members’ knowledge--acknowledge individual group members as experts and allow them to guide the identification of sub-groups and vulnerable populations within their communities.
•	Identify groups that have traditionally been absent in the assessment process and ensure their inclusion at every stage of the assessment.
•	Identify barriers that might prohibit the participation of certain subgroups (i.e. mothers, elderly people) and provide the necessary resources to ensure these groups are able to participate at all stages of the assessment (providing childcare, etc.).","New gender pop-up: 
Conseils pour faire l'exercice de cartographie avec une lentille intersectionnelle :
•	Reconnaître et valoriser les connaissances des membres du groupe - reconnaître les membres individuels du groupe comme des experts et leur permettre de guider l'identification des sous-groupes et des populations vulnérables au sein de leurs communautés.
•	Identifiez les groupes qui ont traditionnellement été absents du processus d'évaluation et assurez-vous de leur inclusion à chaque étape de l'évaluation.
•	Identifiez les obstacles qui pourraient empêcher la participation de certains sous-groupes (par exemple, les mères, les personnes âgées) et fournissez les ressources nécessaires pour que ces groupes puissent participer à toutes les étapes de l'évaluation (mise à disposition de garderies, etc.).",,EN,TRUE,,,,,
C0056,Edit Text,Ph. A Step 3 -- Affected Communities,"The communities affected by the project are key stakeholders and should be at the centre of the human rights impact assessment process.
Keep in mind that not all communities, or parts of a single community, are affected in the same way. Nor do all communities share the same point of view of a project. Some may support it, while others may oppose it. These different perspectives should be represented and analyzed in your assessment.","[Add below the current box and paragraph]:
•	In assessing human rights impacts, it is easy to see “the community” as a homogenous unit, without considering the differences in roles, rights realization, and asset ownership between men, women and gender diverse peoples. These assumptions about human rights impacts might be a result of perspective or bias from a male/patriarchal point of view. Instead, the team should seek out and understand the different perspectives of young women and old women, women with a disability, women from minority ethnic groups, and young men and old men, men with a disability, men from minority ethnic groups, and so on. Looking at potential overlapping forms of discrimination that may mean that some people are more likely to suffer the negative impacts of an investment project than others. This requires seeking out different perspectives based on varying characteristics such as sex and gender-orientation, age (youth / elderly), (dis)ability, race and ethnicity, socio-economic status, religion and other relevant factors.  For example:
o	An indigenous woman faces different forms of discrimination to a non-indigenous woman; a woman with assets and title to land faces different forms of discrimination to one without these.  
o	A young woman from an ethnic minority may be less able than others to access community support, health or legal resources that would enable her to address gender-based violence resulting from the project.
(Source:  Adapted from Oxfam Australia and Australian Aid, A Guide to Gender Impact Assessment for the Extractive Industries)","•	Lors de l'évaluation des impacts sur les droits humains, il est facile de considérer la ""communauté"" comme une unité homogène, sans tenir compte des différences dans les rôles, la réalisation des droits et la propriété des biens entre les hommes, les femmes et les personnes de genres. Ces hypothèses sur les impacts sur les droits humains peuvent être le résultat d'une perspective ou d'un parti pris d'un point de vue masculin/patriarcal. Au lieu de cela, l'équipe doit rechercher et comprendre les différentes perspectives des jeunes femmes et des femmes âgées, des femmes handicapées, des femmes issues de groupes ethniques minoritaires, et des jeunes hommes et des hommes âgés, des hommes handicapés, des hommes issus de groupes ethniques minoritaires, etc. Examiner les éventuelles formes de discrimination qui se chevauchent et qui font que certaines personnes sont plus susceptibles que d'autres de subir les effets négatifs d'un projet d'investissement. Pour ce faire, il est nécessaire de rechercher différentes perspectives basées sur des caractéristiques variées telles que le sexe et l'orientation de genre, l'âge (jeunes / personnes âgées), les handicaps, la race et l'ethnicité, le statut socio-économique, la religion et d'autres facteurs pertinents.  Par exemple :
o	Une femme autochtone est confrontée à des formes de discrimination différentes de celles d'une femme non autochtone ; une femme possédant des biens et un titre de propriété foncière est confrontée à des formes de discrimination différentes de celles d'une femme n'en possédant pas.  
o	Une jeune femme issue d'une minorité ethnique peut être moins à même que les autres d'accéder au soutien communautaire, aux ressources sanitaires ou juridiques qui lui permettraient de faire face à la violence basée sur le genre résultant du projet.
o	Source :  Adapté d'Oxfam Australie et Australian Aid, A Guide to Gender Impact Assessment for the Extractive Industries","•	Al evaluar los impactos en los derechos humanos, es fácil ver a “la comunidad” como un todo homogéneo, sin considerar las diferencias en roles, realización de derechos y propiedad de activos entre hombres, mujeres y personas de género diverso. Estas suposiciones en cuestión de derechos humanos pueden deberse a perspectiva o sesgo desde un punto de vista masculino / patriarcal. En vez de eso, el equipo debe ir a buscar y entender las distintas perspectivas de las mujeres jóvenes y ancianas, de las mujeres con discapacidad, de mujeres de grupos étnicos minoritarios y de hombres jóvenes y ancianos, de los hombres con discapacidad, de hombres de grupos étnicos minoritarios y así por el estilo. Al fijarse en posibles formas de discriminación traslapadas que puedan significar que haya más gente que sufra los impactos negativos de un proyecto de inversión que otra, hay que buscar distintas perspectivas con base en características que varían, como el sexo y la orientación de género, la edad (juventud / vejez), la (dis)capacidad, la raza y la etnicidad, la situación socioeconómica, la religión y otros factores relevantes. Por ejemplo:
o	Una mujer indígena enfrenta formas de discriminación diferentes de las de una mujer que no es indígena; una mujer con activos y un título de propiedad enfrenta formas de discriminación que no son las mismas que las que una mujer sin una de tales cosas.  
o	A una joven de una minoría étnica tal vez se le facilite menos que a otras acceder al apoyo de la comunidad, a la salud o a recursos jurídicos que le permitan atender la violencia de género resultante del proyecto.
(Fuente:  Adaptado de Oxfam Australia y Australian Aid, A Guide to Gender Impact Assessment for the Extractive Industries)",EN,,TRUE,,,,
C0057,New Info Box,Ph. A Step 3 -- Affected Communities,,"New onscreen gender box: 
Men’s and women’s gender roles are societally constructed and often reinforce patriarchal structures. While we aim to break down misconceptions that contribute to these understandings, we recognize that in many communities these norms are the reality and must be addressed as such. These are three common mistakes in understanding women and gender diverse peoples in communities [New Gender Arrow] 
-	There can be a tendency to treat the entire household as a homogenous unit where everyone has equal power, rights, and responsibilities and the same roles. This is incorrect. To assess the impacts of an investment project, it is important to understand how “the household” functions; that is, the activities, roles and contributions made by individuals comprising the household.
-	Second, there are often preconceived assumptions about men’s and women’s roles that impact assessments implicitly adopt. For example, men can often be designated as the “breadwinners” and women as “mothers/carers.” However, these views fail to consider that many women work as farmers or act in other ways as the primary subsistence providers. Take time to consider the division of responsibilities in the community and understand the various roles and activities of men, women, and gender diverse peoples.
-	Third, women-headed households frequently do not receive due consideration in an impact assessment, even though it is well known that many investment projects cause increased in- or out- migration of men, leading to changes in the existing roles of women and men in host communities. These changes can lead to time constraints and work burdens that create barriers to these women’s participation in the assessment process.
(Source:  Adapted from Oxfam Australia and Australian Aid, A Guide to Gender Impact Assessment for the Extractive Industries)","Les rôles de genre des hommes et des femmes sont construits par la société et renforcent souvent les structures patriarcales. Bien que notre objectif soit de briser les idées fausses qui contribuent à ces conceptions, nous reconnaissons que dans de nombreuses communautés, ces normes sont la réalité et doivent être abordées comme telles. Voici trois erreurs courantes dans la compréhension des femmes et des personnes non-conformes au genre dans les communautés [New Gender Arrow] 
-	On peut avoir tendance à traiter l'ensemble du foyer comme une unité homogène où chacun a le même pouvoir, les mêmes droits, les mêmes responsabilités et les mêmes rôles. Ceci est incorrect. Pour évaluer les impacts d'un projet d'investissement, il est important de comprendre le fonctionnement du ""ménage"", c'est-à-dire les activités, les rôles et les contributions des individus qui le composent.
-	Deuxièmement, il existe souvent des hypothèses préconçues sur les rôles des hommes et des femmes que les évaluations d'impact adoptent implicitement. Par exemple, les hommes sont souvent désignés comme les ""soutiens de famille"" et les femmes comme les ""mères/soignantes"". Cependant, ces points de vue ne tiennent pas compte du fait que de nombreuses femmes travaillent comme agricultrices ou agissent d'une autre manière en tant que principaux pourvoyeurs de subsistance. Prenez le temps d'examiner la répartition des responsabilités au sein de la communauté et de comprendre les différents rôles et activités des hommes, des femmes et des personnes non-conformes au genre.
-	Troisièmement, les ménages dirigés par des femmes ne sont souvent pas pris en compte dans l'évaluation d'impact, même s'il est bien connu que de nombreux projets d'investissement entraînent une augmentation de la migration des hommes vers l'intérieur ou l'extérieur, ce qui entraîne des changements dans les rôles existants des femmes et des hommes dans les communautés d'accueil. Ces changements peuvent entraîner des contraintes de temps et des charges de travail qui créent des obstacles à la participation de ces femmes au processus d'évaluation. (Source:  Adapté d'Oxfam Australie et Australian Aid, A Guide to Gender Impact Assessment for the Extractive Industries.)","Los papeles de género de hombres y mujeres son construcciones sociales que suelen reforzar las estructuras patriarcales. Si bien aspiramos a derribar nociones erróneas que contribuyan a tales entendimientos, reconocemos que en muchas comunidades estas normas son la realidad y como tal se deben tratar. A continuación consignamos tres errores comunes en la comprensión de la mujer y de las personas de género diverso en las comunidades [New Gender Arrow] 
-	Puede haber la tendencia a tratar a toda la gente de un núcleo familiar como una unidad homogénea donde cada integrante tiene el mismo poder, los mismos derechos, las mismas responsabilidades y los mismos papeles. Esto es incorrecto. Para valorar los impactos de un proyecto de inversión, es importante comprender cómo funciona “el núcleo familiar”, o sea las actividades, los papeles y las aportaciones de cada persona que integra el núcleo familiar.
-	En segundo lugar, no son raras las suposiciones preconcebidas sobre los papeles de hombres y mujeres que se adoptan implícitamente en las evaluaciones de impacto. Por ejemplo, puede que a menudo se designe a los hombres como “sustentos” y a las mujeres como “madres/cuidadores”. Sin embargo, estos puntos de vista suelen desconsiderar que muchas mujeres trabajan de campesinas o actúan de otros modos como las proveedoras principales del sustento. Es preciso darse tiempo para considerar la división de responsabilidades en la comunidad y entender los distintos papeles y actividades de hombres, mujeres y personas de género diverso.
-	En tercer lugar, las unidades familiares dirigidas por mujeres suelen no recibir la debida consideración en una evaluación de impacto, aunque es bien sabido que muchos proyectos de inversión causan el aumento de la inmigración o la emigración de hombres, con lo que generan cambios en los papeles existentes de mujeres y hombres en las comunidades anfitrionas. Estos cambios pueden resultar en limitaciones de tiempo y cargas de trabajo que creen barreras para la participación de la mujer en el proceso de evaluación.
-	(Fuente:  Adaptado de Oxfam Australia y Australian Aid, A Guide to Gender Impact Assessment for the Extractive Industries)",EN,TRUE,,,,,
C0058,New Popup,Ph. A Step 3- Host government,,"New Worth browsing pop-up called Access to remedy - under Host government
- OHCHR Accountability and Remedy Project: Improving accountability and access to remedy in cases of business involvement in human rights abuses, https://www.ohchr.org/EN/Issues/Business/Pages/OHCHRaccountabilityandremedyproject.aspx	
- Amnesty International, Injustice incorporated: Corporate abuses and the human right to remedy, 2014, https://www.amnesty.org/fr/documents/pol30/001/2014/en/",,,EN,TRUE,,,,,
C0060,Edit Text,Ph. A Step 4 - First paragraph,"“When undertaking a human rights impact assessment, you should be aware that in some cases people hold strong and opposing views. This can generate tension. If the situation is already tense and there are concerns about security, these risks should be taken seriously when undertaking the assessment and when involving local communities in the process.”","Replace with the following text: 
When undertaking a human rights impact assessment, priority should be given to the security of men, women and gender diverse peoples in your community. If the situation is already tense and there are concerns about their security or the security of team members, these risks should be taken seriously, before undertaking the assessment and involving local communities in the process. There may be situations where it is not strategic to conduct an HRIA because it would put communities or the team at greater risks. In such cases, you may want to contact organizations that can provide guidance and support.","ERASE THE FIRST PARAGRAPH (starting with Au moment d'entreprendre...) AND REPLACE BY THE FOLLOWING: Lors de la réalisation d'une étude d'impact sur les droits humains, la priorité doit être donnée à la sécurité des hommes, des femmes et des personnes de genres différents de votre communauté. Si la situation est déjà tendue et que l'on s'inquiète de leur sécurité ou de celle des membres de l'équipe, il faut prendre ces risques au sérieux, avant d'entreprendre l'évaluation et d'impliquer les communautés locales dans le processus. Il peut y avoir des situations où il n'est pas stratégique de mener une EIDH parce que cela exposerait les communautés ou l'équipe à des risques plus importants. Dans de tels cas, vous pouvez contacter des organisations qui peuvent fournir des conseils et un soutien.","ERASE FIRST PARAGRAPH STARTING WITH: Cuando se comienza una evaluación...
REPLACE WITH:
Al emprender una evaluación de impacto en los derechos humanos, hay que dar prioridad a la seguridad de hombres, mujeres y personas de la diversidad de género en la comunidad de usted. Si la situación de por sí ya es tensa y existen inquietudes sobre la seguridad de estas personas o la de los integrantes del equipo, es preciso tomar estos riesgos en serio antes de realizar la evaluación y solicitar la participación de las comunidades locales en el proceso. Puede llegar a haber situaciones en que no sea estratégico realizar una HRIA porque esto exponga a mayores riesgos a las comunidades o al equipo. En tales casos, quizá sea preferible contactar a organizaciones que puedan ofrecer orientación y apoyo.",EN,,TRUE,,,,
C0061,Edit Text,Ph. A Step 4 -- Here are a few tips,,"Erase one period in the first bullet “. . .potential dangers..”
Erase one period in the last bullet "". . .work contact details..""",,,EN,,TRUE,,,,
C0062,Edit Text,Ph. A Step 4 - Definition Who is HRD,,"Add in the Definition Pop-up called ""Who is a Human Rights Defender?"":
FIDH published an updated version of its long-standing resource “Corporate Accountability for Human Rights Abuses: A Guide for Victims and NGOs on Recourse Mechanisms.” The guide has been revamped in the form of an interactive website to become more accessible and widely used and can be found at https://corporateaccountability.fidh.org/.","ADD IN THE DEFINITION POP-UP CALLED ""WHO IS A HRD?':
La FIDH a publié une version actualisée de sa ressource de longue date ""Corporate Accountability for Human Rights Abuses : A Guide for Victims and NGOs on Recourse Mechanisms-La responsabilité des entreprises pour les violations des droits de l'homme : Guide des mécanismes de recours à l'intention des victimes et des ONG"". Le guide a été remanié sous la forme d'un site web interactif afin d'être plus accessible et plus largement utilisé et peut être consulté à l'adresse suivante : https://corporateaccountability.fidh.org/.","Add in the definition pop-up called ""¿Quién es un defensor de los derechos humanos?""
La FIDH publicó una versión actualizada de su ya tradicional recurso “Corporate Accountability for Human Rights Abuses: A Guide for Victims and NGOs on Recourse Mechanisms” (Empresas y Violaciones a los Derechos Humanos: una guía sobre mecanismos de denuncia para víctimas y ONGs). La guía se renovó en formato de sitio web a fin de hacerla más accesible e incrementar su uso y puede encontrarse en https://corporateaccountability.fidh.org/.",EN,,TRUE,,,,
C0063,Edit Text,Ph. A Step 4- Who is a human rights defender?,We must not forget that human rights are also required to operate peacefully.,"Add the word ""defenders"" after human rights.",,,EN,,TRUE,,,,
C0064,New Popup,Ph. A Step 4- Who is a human rights defender?,before Organizations working to protect human rights defenders,"To learn more about the protection of human rights defenders (Pop-up title)
Content:
Content to add: 

To learn more about the protection of human rights defenders, here are some interesting resources:

Publication developed by Front Line Defenders: Workbook on Security: Practical steps for human rights defenders at risk. (PDF: step4_Frontline_workbook_eng_master)

Important work has been done on digital security and privacy for human rights defenders. To know more about digital security, consult the Front Line publication called Digital Security and Privacy for Human Rights Defenders, Chapter 1.2 on security awareness at: www.frontlinedefenders.org/en/resource-publication/digital-security-privacy-human-rights-defenders (attached PDF stays the same)

Amnesty International, 6 really practical ways to protect your privacy online: www.amnesty.org/en/latest/campaigns/2016/10/really-practical-ways-to-protect-your-privacy-online/?source=techstories.org

Security in a box - Digital security tools and tactics: https://securityinabox.org/en/
•	the Tactics Guides cover the basic principles, including advice on how to use social networking platforms and mobile phones more safely. 
•	The Tool Guides offer step-by-step instructions to help you install and use the most essential digital security software and services

For more information about the United Nations Declaration on Human Rights Defenders, you can consult the section on human rights defenders on the web site of the Office of the High Commissioner for Human Rights at, www2.ohchr.org

Some States have adopted guidelines to protect human rights defenders: 
European Union Guidelines on Human Rights Defenders (PDF: Step4_eu_guidelines_hrd_en)

Voices at risk: Canada’s guidelines on supporting human rights defenders: http://international.gc.ca/world-monde/issues_development-enjeux_developpement/human_rights-droits_homme/rights_defenders_guide_defenseurs_droits.aspx?lang=eng","ONSCREEN TEXT: Pour en savoir plus sur la protection des défenseurs des droits humains.
CONTENT OF LEARN MORE POP-UP: 
Pour en savoir plus sur la protection des défenseurs des droits humains, voici quelques ressources intéressantes :

Publication élaborée par Front Line Defenders : Workbook on Security : Étapes pratiques pour les défenseurs des droits humains en danger. (PDF : step4_Frontline_workbook_eng_master)

Un travail important a été réalisé sur la sécurité numérique et le respect de la vie privée pour les défenseurs des droits humains. Pour en savoir plus sur la sécurité numérique, consultez la publication de Front Line intitulée Digital Security and Privacy for Human Rights Defenders, chapitre 1.2 sur la sensibilisation à la sécurité à l'adresse suivante : www.frontlinedefenders.org/en/resource-publication/digital-security-privacy-human-rights-defenders (le PDF joint reste le même)

Amnesty International, 6 moyens vraiment pratiques de protéger votre vie privée en ligne : www.amnesty.org/en/latest/campaigns/2016/10/really-practical-ways-to-protect-your-privacy-online/?source=techstories.org 

Security in a box - Outils et tactiques de sécurité numérique : https://securityinabox.org/en/
- les Guides tactiques couvrent les principes de base, y compris des conseils sur la manière d'utiliser les plateformes de réseaux sociaux et les téléphones portables de manière plus sûre. 
- Les guides des outils offrent des instructions étape par étape pour vous aider à installer et à utiliser les logiciels et services de sécurité numérique les plus essentiels.

Pour plus d'informations sur la Déclaration des Nations unies sur les défenseurs des droits de l'homme, vous pouvez consulter la section consacrée aux défenseurs des droits de l'homme sur le site web du Haut-Commissariat aux droits de l'homme, à l'adresse www2.ohchr.org  

Certains États ont adopté des lignes directrices pour protéger les défenseurs des droits de l'homme : 
Orientations de l'Union européenne concernant les défenseurs des droits de l'homme (PDF : Step4_eu_guidelines_hrd_en)

Voix en danger : Directives du Canada sur le soutien aux défenseurs des droits de la personne: http://international.gc.ca/world-monde/issues_development-enjeux_developpement/human_rights-droits_homme/rights_defenders_guide_defenseurs_droits.aspx?lang=eng","Onscreen text: 
Para saber más de la protección de los defensores de los derechos humanos.
Contenido del pop-up - WITH EXISTING PDFs
Para saber más de la protección de los defensores de los derechos humanos, proponemos unos recursos interesantes:

Publicación elaborada por Front Line Defenders: Workbook on Security: Practical steps for human rights defenders at risk.

Se ha hecho un trabajo importante en torno a la seguridad digital y la privacidad de los defensores de los derechos humanos. Para saber más de seguridad digital, consulte la publicación de Front Line titulada Digital Security and Privacy for Human Rights Defenders (Seguridad digital y privacidad para defensores de los derechos humanos), capítulo 1.2 sobre conciencia de la seguridad, en: www.frontlinedefenders.org/en/resource-publication/digital-security-privacy-human-rights-defenders)

Amnistía Internacional, 6 trucos realmente prácticos de proteger tu privacidad en Internet: https://www.amnesty.org/es/latest/campaigns/2016/10/really-practical-ways-to-protect-your-privacy-online/?source=techstories.org

Security-In-A-Box (Seguridad en una caja)– Herramientas y tácticas para la seguridad digital: https://securityinabox.org/es/
•	En las Guías Tácticas se abarcan los principios básicos, se ofrecen consejos de cómo usar las plataformas de redes sociales y los teléfonos móviles de manera más segura.
•	En la Guías de Herramientas se ofrecen instrucciones paso a paso para ayudarle a usted a instalar lo más esencial del software y los servicios de seguridad digital.

Para mayores informes sobre la Declaración de las Naciones Unidas sobre los Defensores de los Derechos Humanos, podrá consultarse la sección sobre defensores de los derechos humanos en el sitio web de la Oficina del Alto Comisionado para los Derechos Humanos en www2.ohchr.org

Algunos Estados han adoptado lineamientos para proteger a los defensores de los derechos humanos:
European Union Guidelines on Human Rights Defenders (Lineamientos de la Unión Europea sobre los Defensores de los Derechos Humanos)

Voces en Riesgo: Directrices Canadienses para el Apoyo a los Defensores de los Derechos Humanos: https://www.international.gc.ca/world-monde/assets/pdfs/issues_development-enjeux_developpement/human_rights-droits_homme/rights_defenders-guide-defenseurs_droits_sp.pdf",EN,TRUE,,,,,
